resume_id,job_title,skill_score,education_score,experience_score,language_score,certification_score,final_score,best_match
4764,Chef,0.0,100.0,100.0,100.0,100.0,55.0,0
4765,Product Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
4766,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
4767,Electrician,0.0,100.0,100.0,100.0,100.0,55.0,0
4768,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4769,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,1
4770,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4771,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,0
4772,Pilot,0.0,100.0,100.0,100.0,100.0,55.0,0
4773,AI Researcher,33.33,100.0,100.0,100.0,100.0,70.0,0
4774,Mechanical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
4775,Chef,0.0,100.0,100.0,100.0,100.0,55.0,1
4776,Marketing Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
4777,Software Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
4778,Environmental Scientist,0.0,100.0,100.0,100.0,100.0,55.0,1
4779,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,1
4780,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4781,Journalist,0.0,100.0,100.0,100.0,100.0,55.0,0
4782,Architect,0.0,100.0,100.0,100.0,100.0,55.0,0
4783,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
4784,Web Developer,33.33,100.0,100.0,100.0,100.0,70.0,0
4785,Software Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4786,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,1
4787,Pilot,0.0,100.0,100.0,100.0,100.0,55.0,0
4788,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,1
4789,Customer Service Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
4790,Product Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
4791,Urban Planner,0.0,100.0,100.0,100.0,100.0,55.0,0
4792,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,1
4793,Journalist,0.0,100.0,100.0,100.0,100.0,55.0,0
4794,Supply Chain Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
4795,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
4796,HR Specialist,0.0,100.0,100.0,100.0,100.0,55.0,1
4797,Event Planner,0.0,100.0,100.0,100.0,100.0,55.0,1
4798,Architect,0.0,100.0,100.0,100.0,100.0,55.0,0
4799,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,0
4800,Biomedical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4801,Veterinarian,0.0,100.0,100.0,100.0,100.0,55.0,0
4802,UX Designer,0.0,100.0,100.0,100.0,100.0,55.0,1
4803,Mechanical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4804,Cloud Architect,0.0,100.0,100.0,100.0,0.0,45.0,1
4805,Event Planner,0.0,100.0,100.0,100.0,100.0,55.0,0
4806,Content Writer,0.0,100.0,100.0,100.0,100.0,55.0,0
4807,Physician,0.0,100.0,100.0,100.0,100.0,55.0,0
4808,Biomedical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
4809,SEO Specialist,0.0,100.0,100.0,100.0,100.0,55.0,0
4810,Psychologist,0.0,100.0,100.0,100.0,100.0,55.0,0
4811,Environmental Scientist,0.0,100.0,100.0,100.0,100.0,55.0,0
4812,Marketing Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
4813,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,1
4814,Legal Consultant,0.0,100.0,100.0,100.0,100.0,55.0,1
4815,AI Researcher,33.33,100.0,100.0,100.0,100.0,70.0,0
4816,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,0
4817,SEO Specialist,0.0,100.0,100.0,100.0,100.0,55.0,1
4818,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
4819,Journalist,0.0,100.0,100.0,100.0,100.0,55.0,0
4820,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,0
4821,AI Researcher,33.33,100.0,100.0,100.0,100.0,70.0,0
4822,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,0
4823,Business Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
4824,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,1
4825,Electrician,0.0,100.0,100.0,100.0,100.0,55.0,0
4826,AI Specialist,0.0,100.0,100.0,100.0,100.0,55.0,0
4827,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,1
4828,Chef,0.0,100.0,100.0,100.0,100.0,55.0,0
4829,AI Researcher,33.33,100.0,100.0,100.0,100.0,70.0,0
4830,Research Scientist,0.0,100.0,100.0,100.0,100.0,55.0,1
4831,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,0
4832,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,1
4833,Software Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4834,Product Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
4835,AI Researcher,0.0,100.0,100.0,100.0,100.0,55.0,0
4836,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,0
4837,Dentist,0.0,100.0,100.0,100.0,100.0,55.0,1
4838,Product Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
4839,Journalist,0.0,100.0,100.0,100.0,100.0,55.0,0
4840,AI Specialist,50.0,100.0,100.0,100.0,100.0,77.5,1
4841,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
4842,Customer Service Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
4843,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,1
4844,Customer Service Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
4845,HR Specialist,0.0,100.0,100.0,100.0,100.0,55.0,1
4846,Pharmacist,0.0,100.0,100.0,100.0,100.0,55.0,0
4847,Business Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
4848,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
4849,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,1
4850,UX Designer,0.0,100.0,100.0,100.0,100.0,55.0,0
4851,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4852,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,0
4853,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,0
4854,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,0
4855,Legal Consultant,0.0,100.0,100.0,100.0,100.0,55.0,0
4856,Mechanical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4857,Environmental Scientist,0.0,100.0,100.0,100.0,100.0,55.0,0
4858,Machine Learning Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
4859,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,1
4860,Legal Consultant,0.0,100.0,100.0,100.0,100.0,55.0,0
4861,Customer Service Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
4862,Pilot,0.0,100.0,100.0,100.0,100.0,55.0,0
4863,Civil Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
4864,Graphic Designer,0.0,100.0,100.0,100.0,100.0,55.0,1
4865,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,1
4866,UX Designer,0.0,100.0,100.0,100.0,100.0,55.0,0
4867,Supply Chain Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
4868,UX Designer,0.0,100.0,100.0,100.0,100.0,55.0,0
4869,Content Writer,0.0,100.0,100.0,100.0,100.0,55.0,0
4870,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,1
4871,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,1
4872,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,0
4873,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,0
4874,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
4875,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,0
4876,Chef,0.0,100.0,100.0,100.0,100.0,55.0,0
4877,Systems Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
4878,Product Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
4879,Electrician,0.0,100.0,100.0,100.0,100.0,55.0,1
4880,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,1
4881,Architect,0.0,100.0,100.0,100.0,100.0,55.0,0
4882,Research Scientist,0.0,100.0,100.0,100.0,100.0,55.0,1
4883,Mechanical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4884,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
4885,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,0
4886,Electrician,0.0,100.0,100.0,100.0,100.0,55.0,1
4887,HR Specialist,0.0,100.0,100.0,100.0,100.0,55.0,1
4888,UX Designer,0.0,100.0,100.0,100.0,100.0,55.0,0
4889,AI Researcher,33.33,100.0,100.0,100.0,100.0,70.0,0
4890,Software Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4891,Cloud Architect,0.0,100.0,100.0,100.0,50.0,50.0,1
4892,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,1
4893,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,1
4894,AI Specialist,50.0,100.0,100.0,100.0,100.0,77.5,0
4895,Pharmacist,0.0,100.0,100.0,100.0,100.0,55.0,1
4896,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
4897,HR Specialist,0.0,100.0,100.0,100.0,100.0,55.0,0
4898,Nurse,0.0,100.0,100.0,100.0,100.0,55.0,1
4899,Environmental Scientist,0.0,100.0,100.0,100.0,100.0,55.0,0
4900,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,0
4901,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,0
4902,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
4903,Physician,0.0,100.0,100.0,100.0,100.0,55.0,1
4904,Urban Planner,0.0,100.0,100.0,100.0,100.0,55.0,1
4905,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,0
4906,Research Scientist,0.0,100.0,100.0,100.0,100.0,55.0,0
4907,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,1
4908,Psychologist,0.0,100.0,100.0,100.0,100.0,55.0,0
4909,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4910,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,0
4911,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
4912,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
4913,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
4914,Mechanical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
4915,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
4916,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,0
4917,Systems Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
4918,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
4919,Supply Chain Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
4920,AI Researcher,0.0,100.0,100.0,100.0,100.0,55.0,0
4921,Psychologist,0.0,100.0,100.0,100.0,100.0,55.0,0
4922,Veterinarian,0.0,100.0,100.0,100.0,100.0,55.0,1
4923,Nurse,0.0,100.0,100.0,100.0,100.0,55.0,0
4924,Systems Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
4925,Pilot,0.0,100.0,100.0,100.0,100.0,55.0,1
4926,Dentist,0.0,100.0,100.0,100.0,100.0,55.0,1
4927,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,1
4928,Pharmacist,0.0,100.0,100.0,100.0,100.0,55.0,0
4929,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,1
4930,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,1
4931,Business Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
4932,Content Writer,0.0,100.0,100.0,100.0,100.0,55.0,0
4933,Physician,0.0,100.0,100.0,100.0,100.0,55.0,0
4934,Psychologist,0.0,100.0,100.0,100.0,100.0,55.0,0
4935,Biomedical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
4936,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,0
4937,Cloud Architect,0.0,100.0,100.0,100.0,0.0,45.0,1
4938,Research Scientist,0.0,100.0,100.0,100.0,100.0,55.0,1
4939,Electrician,0.0,100.0,100.0,100.0,100.0,55.0,0
4940,Event Planner,0.0,100.0,100.0,100.0,100.0,55.0,0
4941,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
4942,Physician,0.0,100.0,100.0,100.0,100.0,55.0,0
4943,Veterinarian,0.0,100.0,100.0,100.0,100.0,55.0,1
4944,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,1
4945,Event Planner,0.0,100.0,100.0,100.0,100.0,55.0,1
4946,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
4947,Psychologist,0.0,100.0,100.0,100.0,100.0,55.0,0
4948,Urban Planner,0.0,100.0,100.0,100.0,100.0,55.0,0
4949,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4950,Event Planner,0.0,100.0,100.0,100.0,100.0,55.0,1
4951,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,1
4952,Psychologist,0.0,100.0,100.0,100.0,100.0,55.0,1
4953,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
4954,Graphic Designer,0.0,100.0,100.0,100.0,100.0,55.0,0
4955,Veterinarian,0.0,100.0,100.0,100.0,100.0,55.0,0
4956,Marketing Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
4957,Graphic Designer,0.0,100.0,100.0,100.0,100.0,55.0,0
4958,Research Scientist,0.0,100.0,100.0,100.0,100.0,55.0,0
4959,HR Specialist,0.0,100.0,100.0,100.0,100.0,55.0,1
4960,Product Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
4961,Urban Planner,0.0,100.0,100.0,100.0,100.0,55.0,0
4962,Nurse,0.0,100.0,100.0,100.0,100.0,55.0,0
4963,Research Scientist,0.0,100.0,100.0,100.0,100.0,55.0,1
4964,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,1
4965,Legal Consultant,0.0,100.0,100.0,100.0,100.0,55.0,0
4966,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,0
4967,Product Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
4968,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
4969,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
4970,Event Planner,0.0,100.0,100.0,100.0,100.0,55.0,1
4971,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,0
4972,Environmental Scientist,0.0,100.0,100.0,100.0,100.0,55.0,0
4973,Machine Learning Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4974,Graphic Designer,0.0,100.0,100.0,100.0,100.0,55.0,1
4975,Systems Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
4976,Graphic Designer,0.0,100.0,100.0,100.0,100.0,55.0,0
4977,Machine Learning Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4978,Cloud Architect,100.0,100.0,100.0,100.0,50.0,95.0,0
4979,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
4980,Chef,0.0,100.0,100.0,100.0,100.0,55.0,1
4981,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,0
4982,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4983,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
4984,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,1
4985,Civil Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
4986,Marketing Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
4987,Product Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
4988,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,0
4989,Business Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
4990,SEO Specialist,0.0,100.0,100.0,100.0,100.0,55.0,0
4991,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
4992,Cloud Architect,100.0,100.0,100.0,100.0,50.0,95.0,0
4993,Journalist,0.0,100.0,100.0,100.0,100.0,55.0,0
4994,AI Researcher,33.33,100.0,100.0,100.0,100.0,70.0,0
4995,AI Researcher,33.33,100.0,100.0,100.0,100.0,70.0,0
4996,Architect,0.0,100.0,100.0,100.0,100.0,55.0,1
4997,Journalist,0.0,100.0,100.0,100.0,100.0,55.0,0
4998,AI Specialist,50.0,100.0,100.0,100.0,100.0,77.5,1
4999,AI Specialist,50.0,100.0,100.0,100.0,100.0,77.5,0
5000,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,1
5001,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,0
5002,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
5003,Urban Planner,0.0,100.0,100.0,100.0,100.0,55.0,1
5004,Systems Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
5005,Customer Service Representative,0.0,100.0,100.0,100.0,100.0,55.0,0
5006,Nurse,0.0,100.0,100.0,100.0,100.0,55.0,0
5007,AI Researcher,33.33,100.0,100.0,100.0,100.0,70.0,0
5008,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,1
5009,Content Writer,0.0,100.0,100.0,100.0,100.0,55.0,1
5010,Legal Consultant,0.0,100.0,100.0,100.0,100.0,55.0,0
5011,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,0
5012,AI Researcher,0.0,100.0,100.0,100.0,100.0,55.0,0
5013,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,0
5014,Environmental Scientist,0.0,100.0,100.0,100.0,100.0,55.0,1
5015,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,0
5016,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,0
5017,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
5018,UX Designer,0.0,100.0,100.0,100.0,100.0,55.0,0
5019,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,0
5020,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
5021,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
5022,Physician,0.0,100.0,100.0,100.0,100.0,55.0,0
5023,Chef,0.0,100.0,100.0,100.0,100.0,55.0,1
5024,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,0
5025,Urban Planner,0.0,100.0,100.0,100.0,100.0,55.0,1
5026,Machine Learning Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
5027,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,0
5028,Event Planner,0.0,100.0,100.0,100.0,100.0,55.0,1
5029,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,0
5030,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
5031,Veterinarian,0.0,100.0,100.0,100.0,100.0,55.0,0
5032,Electrician,0.0,100.0,100.0,100.0,100.0,55.0,1
5033,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
5034,Psychologist,0.0,100.0,100.0,100.0,100.0,55.0,1
5035,SEO Specialist,0.0,100.0,100.0,100.0,100.0,55.0,0
5036,Graphic Designer,0.0,100.0,100.0,100.0,100.0,55.0,0
5037,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
5038,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
5039,Web Developer,66.67,100.0,100.0,100.0,100.0,85.0,1
5040,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,1
5041,Civil Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
5042,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
5043,Customer Service Representative,0.0,100.0,100.0,100.0,100.0,55.0,0
5044,Legal Consultant,0.0,100.0,100.0,100.0,100.0,55.0,0
5045,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,0
5046,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,0
5047,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,1
5048,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
5049,Electrician,0.0,100.0,100.0,100.0,100.0,55.0,1
5050,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
5051,Physician,0.0,100.0,100.0,100.0,100.0,55.0,0
5052,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,0
5053,Dentist,0.0,100.0,100.0,100.0,100.0,55.0,1
5054,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,0
5055,Electrician,0.0,100.0,100.0,100.0,100.0,55.0,1
5056,HR Specialist,0.0,100.0,100.0,100.0,100.0,55.0,1
5057,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,0
5058,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,1
5059,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,1
5060,Product Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
5061,Environmental Scientist,0.0,100.0,100.0,100.0,100.0,55.0,0
5062,Web Developer,66.67,100.0,100.0,100.0,100.0,85.0,0
5063,Systems Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
5064,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,1
5065,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
5066,Legal Consultant,0.0,100.0,100.0,100.0,100.0,55.0,0
5067,HR Specialist,0.0,100.0,100.0,100.0,100.0,55.0,0
5068,Dentist,0.0,100.0,100.0,100.0,100.0,55.0,0
5069,Research Scientist,0.0,100.0,100.0,100.0,100.0,55.0,0
5070,Supply Chain Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
5071,Web Developer,66.67,100.0,100.0,100.0,100.0,85.0,1
5072,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
5073,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
5074,Customer Service Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
5075,Cloud Architect,0.0,100.0,100.0,100.0,50.0,50.0,0
5076,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,0
5077,Customer Service Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
5078,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,1
5079,Customer Service Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
5080,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,1
5081,Mechanical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
5082,Web Developer,0.0,100.0,100.0,100.0,100.0,55.0,1
5083,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,0
5084,Veterinarian,0.0,100.0,100.0,100.0,100.0,55.0,0
5085,Event Planner,0.0,100.0,100.0,100.0,100.0,55.0,0
5086,Pilot,0.0,100.0,100.0,100.0,100.0,55.0,0
5087,Mechanical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
5088,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,0
5089,Customer Service Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
5090,Marketing Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
5091,Chef,0.0,100.0,100.0,100.0,100.0,55.0,0
5092,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,0
5093,Electrician,0.0,100.0,100.0,100.0,100.0,55.0,0
5094,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
5095,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,0
5096,Journalist,0.0,100.0,100.0,100.0,100.0,55.0,0
5097,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
5098,Architect,0.0,100.0,100.0,100.0,100.0,55.0,0
5099,Business Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
5100,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,1
5101,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,0
5102,Event Planner,0.0,100.0,100.0,100.0,100.0,55.0,1
5103,UX Designer,0.0,100.0,100.0,100.0,100.0,55.0,1
5104,Civil Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
5105,Journalist,0.0,100.0,100.0,100.0,100.0,55.0,0
5106,Supply Chain Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
5107,Event Planner,0.0,100.0,100.0,100.0,100.0,55.0,1
5108,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
5109,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,0
5110,Chef,0.0,100.0,100.0,100.0,100.0,55.0,0
5111,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,0
5112,Research Scientist,0.0,100.0,100.0,100.0,100.0,55.0,1
5113,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
5114,Psychologist,0.0,100.0,100.0,100.0,100.0,55.0,1
5115,Event Planner,0.0,100.0,100.0,100.0,100.0,55.0,0
5116,Machine Learning Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
5117,Product Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
5118,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,0
5119,Environmental Scientist,0.0,100.0,100.0,100.0,100.0,55.0,1
5120,Mechanical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
5121,HR Specialist,0.0,100.0,100.0,100.0,100.0,55.0,0
5122,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
5123,Biomedical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
5124,Environmental Scientist,0.0,100.0,100.0,100.0,100.0,55.0,1
5125,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,0
5126,Marketing Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
5127,Chef,0.0,100.0,100.0,100.0,100.0,55.0,1
5128,Machine Learning Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
5129,Legal Consultant,0.0,100.0,100.0,100.0,100.0,55.0,0
5130,AI Researcher,0.0,100.0,100.0,100.0,100.0,55.0,0
5131,Software Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
5132,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,0
5133,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,1
5134,AI Researcher,33.33,100.0,100.0,100.0,100.0,70.0,0
5135,Marketing Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
5136,Nurse,0.0,100.0,100.0,100.0,100.0,55.0,1
5137,Customer Service Representative,0.0,100.0,100.0,100.0,100.0,55.0,0
5138,Dentist,0.0,100.0,100.0,100.0,100.0,55.0,1
5139,Pharmacist,0.0,100.0,100.0,100.0,100.0,55.0,1
5140,Urban Planner,0.0,100.0,100.0,100.0,100.0,55.0,1
5141,UX Designer,0.0,100.0,100.0,100.0,100.0,55.0,1
5142,Psychologist,0.0,100.0,100.0,100.0,100.0,55.0,0
5143,Supply Chain Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
5144,Systems Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
5145,Product Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
5146,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
5147,Journalist,0.0,100.0,100.0,100.0,100.0,55.0,0
5148,Nurse,0.0,100.0,100.0,100.0,100.0,55.0,0
5149,Civil Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
5150,Event Planner,0.0,100.0,100.0,100.0,100.0,55.0,1
